# lambda_A, throughput  (3xAg mirror x optics x QE, no grism)
1.487500000000000000e+04,6.971285682334383837e-01
1.490000000000000000e+04,6.973068364193353297e-01
1.492500000000000000e+04,6.974851082931698976e-01
1.495000000000000000e+04,6.976633846361447455e-01
1.497500000000000000e+04,6.978416661823740874e-01
1.500000000000000000e+04,6.980199536217256417e-01
1.502500000000000000e+04,6.980201112246572359e-01
1.505000000000000000e+04,6.980202592789747085e-01
1.507500000000000000e+04,6.980203983631919629e-01
1.510000000000000000e+04,6.980205290207729396e-01
1.512500000000000000e+04,6.980206517622556950e-01
1.515000000000000000e+04,6.980207670672473608e-01
1.517500000000000000e+04,6.980208753862974236e-01
1.520000000000000000e+04,6.980209771426585386e-01
1.522500000000000000e+04,6.980210727339406507e-01
1.525000000000000000e+04,6.980211625336634196e-01
1.527500000000000000e+04,6.980212468927170510e-01
1.530000000000000000e+04,6.980213261407326453e-01
1.532500000000000000e+04,6.980214005873701666e-01
1.535000000000000000e+04,6.980214705235282535e-01
1.537500000000000000e+04,6.980215362224815312e-01
1.540000000000000000e+04,6.980215979409477578e-01
1.542500000000000000e+04,6.980216559200911330e-01
1.545000000000000000e+04,6.980217103864644335e-01
1.547500000000000000e+04,6.980217615528947483e-01
1.550000000000000000e+04,6.980218096193145927e-01
1.552500000000000000e+04,6.980218547735435042e-01
1.555000000000000000e+04,6.980218971920212345e-01
1.557500000000000000e+04,6.980219370404978640e-01
1.560000000000000000e+04,6.980219744746816168e-01
1.562500000000000000e+04,6.980220096408464858e-01
1.565000000000000000e+04,6.980220426764042196e-01
1.567500000000000000e+04,6.980220737104416706e-01
1.570000000000000000e+04,6.980221028642242809e-01
1.572500000000000000e+04,6.980221302516709247e-01
1.575000000000000000e+04,6.980221559797977759e-01
1.577500000000000000e+04,6.980221801491379718e-01
1.580000000000000000e+04,6.980222028541335222e-01
1.582500000000000000e+04,6.980222241835042363e-01
1.585000000000000000e+04,6.980222442205948896e-01
1.587500000000000000e+04,6.980222630437005193e-01
1.590000000000000000e+04,6.980222807263729567e-01
1.592500000000000000e+04,6.980222973377070428e-01
1.595000000000000000e+04,6.980223129426121886e-01
1.597500000000000000e+04,6.980223276020645073e-01
1.600000000000000000e+04,6.980223413733460669e-01
1.602500000000000000e+04,6.980223543102682671e-01
1.605000000000000000e+04,6.980223664633824487e-01
1.607500000000000000e+04,6.980223778801770695e-01
1.610000000000000000e+04,6.980223886052633331e-01
1.612500000000000000e+04,6.980223986805499381e-01
1.615000000000000000e+04,6.980224081454059482e-01
1.617500000000000000e+04,6.980224170368155567e-01
1.620000000000000000e+04,6.980224253895219721e-01
1.622500000000000000e+04,6.980224332361638639e-01
1.625000000000000000e+04,6.980224406074018173e-01
1.627500000000000000e+04,6.980224475320392363e-01
1.630000000000000000e+04,6.980224540371341435e-01
1.632500000000000000e+04,6.980224601481054281e-01
1.635000000000000000e+04,6.980224658888318778e-01
1.637500000000000000e+04,6.980224712817452160e-01
1.640000000000000000e+04,6.980224763479185857e-01
1.642500000000000000e+04,6.980224811071480406e-01
1.645000000000000000e+04,6.980224855780304827e-01
1.647500000000000000e+04,6.980224897780359372e-01
1.650000000000000000e+04,6.980224937235758320e-01
1.652500000000000000e+04,6.980224974300677232e-01
1.655000000000000000e+04,6.980225009119946922e-01
1.657500000000000000e+04,6.980225041829623001e-01
1.660000000000000000e+04,6.980225072557521004e-01
1.662500000000000000e+04,6.980225101423709333e-01
1.665000000000000000e+04,6.980225128540984425e-01
1.667500000000000000e+04,6.980225154015307076e-01
1.670000000000000000e+04,6.980225177946218773e-01
1.672500000000000000e+04,6.980225200427229160e-01
1.675000000000000000e+04,6.980225221546184633e-01
1.677500000000000000e+04,6.980225241385608070e-01
1.680000000000000000e+04,6.980225260023020795e-01
1.682500000000000000e+04,6.980225277531251216e-01
1.685000000000000000e+04,6.980225293978710166e-01
1.687500000000000000e+04,6.980225309429668457e-01
1.690000000000000000e+04,6.980225323944500015e-01
1.692500000000000000e+04,6.980225337579923917e-01
1.695000000000000000e+04,6.980225350389218653e-01
1.697500000000000000e+04,6.980225362422436408e-01
1.700000000000000000e+04,6.980225373726599569e-01
1.702500000000000000e+04,6.980225384345877249e-01
1.705000000000000000e+04,6.980225394321765142e-01
1.707500000000000000e+04,6.980225403693246511e-01
1.710000000000000000e+04,6.980225412496936510e-01
1.712500000000000000e+04,6.980225420767238731e-01
1.715000000000000000e+04,6.980225428536469545e-01
1.717500000000000000e+04,6.980225435834985781e-01
1.720000000000000000e+04,6.980225442691306847e-01
1.722500000000000000e+04,6.980225449132224647e-01
1.725000000000000000e+04,6.980225455182906824e-01
1.727500000000000000e+04,6.980225460866997800e-01
1.730000000000000000e+04,6.980225466206705365e-01
1.732500000000000000e+04,6.980225471222897271e-01
1.735000000000000000e+04,6.980225475935174506e-01
1.737500000000000000e+04,6.980225480361949009e-01
1.740000000000000000e+04,6.980225484520518053e-01
1.742500000000000000e+04,6.980225488427131975e-01
1.745000000000000000e+04,6.980225492097057449e-01
1.747500000000000000e+04,6.980225495544631897e-01
1.750000000000000000e+04,6.980225498783327875e-01
1.752500000000000000e+04,6.980225501825803036e-01
1.755000000000000000e+04,6.980225504683942317e-01
1.757500000000000000e+04,6.980225507368916782e-01
1.760000000000000000e+04,6.980225509891216928e-01
1.762500000000000000e+04,6.980225512260697096e-01
1.765000000000000000e+04,6.980225514486619875e-01
1.767500000000000000e+04,6.980225516577679423e-01
1.770000000000000000e+04,6.980225518542049201e-01
1.772500000000000000e+04,6.980225520387401961e-01
1.775000000000000000e+04,6.980225522120951931e-01
1.777500000000000000e+04,6.980225523749471472e-01
1.780000000000000000e+04,6.980225525279323273e-01
1.782500000000000000e+04,6.980225526716485884e-01
